UC0v-tlzsn0QZwJnkiaUSJVQ,UCbaGn5VkOVlcRgIWAHcrJKA,UCHEf6T_gVq4tlW5i91ESiWg,UC8-Th83bH_thdKZDJCrn88g,UC0v-tlzsn0QZwJnkiaUSJVQ,UC5MJlz1kOV0ZCYde11Dxc_g,UCHEf6T_gVq4tlW5i91ESiWg,UC8rVJyj4zE0S9-sccMLifIA,UCJ0uqCI0Vqr2Rrt1HseGirg,UC0v-tlzsn0QZwJnkiaUSJVQ,UCSfLUmBHOLoL0uHcxhRCwFw,UCq0o3sbbptcXuybPCevhbvw,UCHEf6T_gVq4tlW5i91ESiWg,UC2Y6yE0LeON-VMBWIPrLZYg,UC0v-tlzsn0QZwJnkiaUSJVQ,UC0v-tlzsn0QZwJnkiaUSJVQ
UCA3-nIYWu4PTWkb6NwhEpzg,UC295-Dw_tDNtZXFeAPAW6Aw,UCUMKhiOBYNgBLUHcXcjj0WA,UCRT8ZYZw776bTpUBVMdyWoQ,UCiTQxM_NjJz8iMfzVwlQsoA,UC6V_t1Fxc46gBzqYTjIvMrw,UC_976xMxPgzIa290Hqtk-9g,UC63mNFJR8EAb8wAIJwoCmTA,UCD59rxfVgwyekUbPJMaeXCg,UCMaFFSUZeu1ptkKSE2j8Jag,UCi8e0iOVk1fEOogdfu4YgfA,UCwrzxDOPiOfxfL7sKfMEPbQ,UCuaFvcY4MhZY3U43mMt1dYQ,UC3V462VpsEPEf9Tc9VVmnjQ,UClkUrNgGC4BD6pWURJbM9MQ,UCAHHqWLedf6xRyyVByhAHMw
813895,1745586,1909519,1215482,383015,5913900,1116537,446408,50487,61686,815981,595967,5102282,50317,286977,1098203
8077196,2396269,892199,1690288,800658,12431524,268931,6033840,658885,16866627,4179183,575572,810240,16655750,1215659,177513
2860413,3077201,620722,2759468,1120841,424789,3653643,1383143,129314,7134618,1290564,241096,1289328,6375312,1495200,5392845
8013565,60989793,217419,4042799,1796263,10531101,2547737,64724,1469486,40365578,13760454,34271788
1546465,20225599,5002584,29862969,1081965,728707,24982860,829976,12101762,3635610,5625582,3278232,3611029,963008,7590629,2292495
661402,70820,46054,1215482,95320,278346,568791,859922,452794,81442,1070961,50969,11632,191296,605338,201959
728707,993481,8077196,183516,1235862,4073840,273879,87313,3767921,892199,33349,48936,13913975,1301665,2019554,250028
1215482,859922,143322,303663,181136,568791,661402,302802,191296,89066,241677,1061601,95594,3611029,203762,81442
568791,46054,191296,859922,143322,56979,1215482,3611029,124540,11632,61221,119753,303663,366999,81442,320413
474461,10892931,9916220,2449050,1085411,6122280,8553624,7407175,6435087,18365291,3431275,12419286,23651626,4052921,4696505,13081285
386484,65459,1381718,749180,10975984,6117009,825052,435244,907953,2255293,222648,661402,805153,725348,150066,87444
1794661,5702758,7426193,15302416,753344,1689303,382726,8859574,2085779,2319458,632713,11385020,1829596,9154618,1378524
1120841,44465,5539714,4882161,2860622,11320540,3738516,4763220,1928497,3104798,6913711,865994,4664916,10291912,4782145,3044961
1792792,7184760,1611359,11194499,2630953,2383884,10490525,6510840,8645285,1889844,5858929,10602874,4209189,7916441,699388,5347702
595967,1215482,55727,141132,765812,4225043,123944,132314,1745586,1280794,2687031,59560,452794,286977,749900,559869
6479422,258632,2173197,10845825,1219835,16570020,1919348,396263,479352,3135659,5603388,44153732,21623182,1301395,1617558,9603100
2396269,4808799,8077196,4269227,363116,800658,2860622,2238952,7030137,1690288,575572,241332,7844473,1289328,1179975
1151377,9228146,1546465,68125,240412,29458286,4787109,28661650,344118840,564013,1052024686,133129,825848,14532211,366365
236373,1120873,4482671,5834073,2860622,483607,2134059,241661,455050,532066,2441120,2824040,1174691,1567418,19628275,4882161
761139,2300640,1291460,2125921,3859402,132354,2181784,295289,3298914,332562,5577062,404992,31591,38298,65054,210186
856710,4178315,1288766,128867,3611029,305176,1546465,31591,9443620,768150,727431,364369,296565,2173197,3373038,119985
1405166,1546465,265683,2123114,953065,1919348,1487493,75696,6148429,295289,351140,3416803,119985,14535,116166,5009728
2596129,7580094,661912,3836601,6082305,6288889,1707965,14703268,13556655,7722251,254804,14250903,3339999,1215482,3068383,2173197
1198219,2331889,4231618,2422087,4169307,10675010,992624,1221847,699965,414559,10665453,11343378,2584954,677571,588687
5002584,35813910,13807481,1546465,5625582,2455557,9905826,14535545,1857707,2469614,139750,265750,1500882,579550,1380810,40701248
477537,2172429,382726,4942034,328798,1073566,1480322,526062,533342,967857,345564,1549621,3401815,684814,3152829,1368387
9390328,35685918,1301788,2093270,4217837,1183560,1285247,4365410,992624,808179,319868,1304056,466247,12637928,1699424,648052
992624,6751377,9390656,1680659,927293,1712329,638839,2620081,2397643,979409,1438016,3519468,699965,2965806,1470361,1164297
5715485,209845519,2860622,138745483,1078771,1120727,7333807,7076458,159539,21495,76279831,200115,28332613,173055,3895268
3895268,17874452,2259565,5715485,1616329,2712297,576245257,3642204,4059953,1332191,286634630,789703,122589,55292260,48199223
1586861,2649206,219899,796820,5815275,47831,984653,111138,477526,5374835,13665336,959560,3033765,580528,3566530,351175
229025,1557226,295572,3535111,2692983,126933,65394,345438,780412,236390,423109,286484,917024,115612,2382472,734245
5570232,54917226,3027438,144932476,61581,39568925,75129,272616081,189177619,44153732,48371677,130245881,69934043,422047810,212032594
607098,1127432,1109099,6377807,9450,389243,44835,2930339,345640,1297131,516497,804754,61531,3737306,83789,2282100
2788983,1159891,1288766,6349850,2173197,4178315,1081965,644275,1978136,556896,805029,39449,768150,5009853,1339220,537288
998406,221772,41090,8524400,2478647,621877,200903,962318,895408,126458,24286192,498479,11758,9450,27072,642848
1172297,5790095,33551731,124234,16691231,2206491,2452239,768441,5148762,14376173,78723551,50603,28921615,9287537,2129069,1589271
342664,192895,84886,128867,2123114,167069,265683,1546465,295289,979429,1379404,26666143,1487493,56174,171122,5009853
1039451,7837224,12504993,1533939,10879760,2860622,7650947,1792792,2157253,9390656,5007024,620727,423735,1318339,3018176,4142645
1490009,2410066,4913671,4335445,6438314,1942469,3884546,1773046,2814805,3574162,4278419,3393437,4324541,2159061,4706906,2475528
2032443,2300640,3195233,5537204,2544212,214422,805029,1351561,1602597,551232,431261,3954176,1187857,4110687,2199139,872401
3416803,16534623,5009853,35813910,192074,2123114,1546465,4162349,15002915,507741,2418111,1614734,21196450,16120613,12101762
960084,638839,972450,1563827,1685823,2277135,2817728,752635,458593,1768919,84300,1394803,877341,5652894,557006,1273706
748927,11001892,18280285,4730424,1792792,1610484,4592787,1381187,2346862,4752553,2965637,4012959,7259313,10878895,6749297,2210852
1564411,866296,2976351,4400126,1680129,823129,791235,15719310,3616326,2851152,2325538,1980185,2447514,2716286,3413938
521841,1281256,1739493,1118605,2890102,84547,123453,10173420,588687,533833,585808,624841,13466055,7719853,670829,903994
1563827,6393087,4615649,2846990,1633579,2126039,638839,10284142,7686627,14141572,5950383,972450,2640149,4691831,4592911,493065
2103746,9443620,7567893,1610484,1546465,1288766,1975718,5305346,124292,972238,600350,511358,5009925,22817539,209581,3578716
1097233,4451533,1966231,13806175,202251,159539,5739880,44153732,10063229,4825219,2220097,568528,3615363,6928,3722432,3385966
5840299,6507059,55928161,3038897,11074224,756119,37561489,2917266,702577,15879623,670960,3084566,63502805,13784447,8730385,515509
2058,5045,356,4512,2271,696,492,138,189,161,598,1612,1154,115,1639,765
51264,60198,2903,6515,1719,30080,524,13047,7250,13857,119075,2107,4525,57304,5195,1174
9192,5427,2367,39548,2645,946,5582,1246,497,47387,5220,1390,13365,1977,14075
8240,1258,33957,7158,706,2804,736,2858,2345,960,1249,519,313,7609,1308
4173,9004,6854,10438,1681,6452,4541,159,9157,883,43512,1252,8433,701,1632,1509
1514,439,301,4512,211,821,1847,3779,154,201,585,117,32,653,1323,782
6452,90797,51267,2828,2654,1226,733,535,8079,2903,837,2423,1711,5462,9787,730
4512,3779,924,1345,878,1847,1514,1441,653,295,1027,5192,819,8433,677,201
1847,301,653,3779,924,87,4512,8433,361,32,247,313,1345,1301,201,1783
1273,12036,9821,2808,1717,9077,8569,6684,4067,22250,5037,18561,25473,5563,7740,15778
1515,419,343,1027,4323,2894,946,292,340,1375,2757,1514,1102,810,274,294
16369,15776,12702,19806,7083,4423,4328,44938,2835,13602,2902,75214,6571,18890,4724
2645,776,5624,12351,9192,12920,5309,5440,3664,8181,12873,1801,6119,13688,6885,4707
7507,38640,3889,22159,6944,7760,44471,9621,17825,6293,13919,12710,7795,9433,2377,10068
1612,4512,249,367,2703,506,1142,164,5045,1655,1991,73,154,1639,925,533
16588,468,492,11320,864,1796,2649,751,737,4842,6632,245724,9415,1310,662,14502
60191,31009,51267,13591,1546,1719,9192,22054,6515,2107,2642,16775,17671
22153,49304,4178,333,581,24086,5755,18487,134648,796,117460,962,2108,2975,2731
860,2645,5069,9190,9192,602,3967,1390,1390,1512,5186,3683,1308,1815,22772,12351
2637,2207,2006,8699,1115,882,2261,2682,3119,1847,5093,551,324,465,132,1543
5922,3545,2222,1579,8433,1323,4178,324,12337,3341,5111,1818,3882,492,24529,964
5434,4178,643,10750,1196,2649,7350,832,10561,2682,2459,11485,964,183,419,6854
5925,3913,114,827,10683,5814,1561,14304,3405,876,272,15232,1800,4512,2256,492
6116,20051,10674,16623,3032,35804,3788,11161,2030,5101,15381,48618,9976,1862,1219
6854,14204,7878,4178,43512,4218,23261,1170,197,3911,1422,345,573,24371
3616,8254,4328,10983,1080,30983,13671,2581,2140,4426,1236,4845,15195,4861,10081,3706
16774,26663,390,822,680,2035,2954,2287,3788,553,57,6397,128,2860,6027,1982
3788,1837,16774,4622,3590,1086,1548,2629,5387,2778,2972,16035,2030,6303,5758,4237
84236,3194559,9192,107553,2087,2960,50286,31832,1723,49,299426,2251,145049,1736,16375
16375,39757,746,84249,2054,3272,750583,5865,10813,2361,469702,1975,234,353199,84642
9199,16645,554,2715,17880,641,3353,396,386,23067,2287,5729,18803,2493,9965,924
893,2632,667,4381,1323,326,147,987,637,3118,377,380,986,309,1248,1731
16070,44511,25392,19227,19,12230,10,30866,15938,245731,11213,22852,128368,80754,11963
4950,2907,2941,3779,75,3992,14,12124,4080,1249,2015,1677,667,5991,77,6875
8680,1063,2222,6551,492,3545,1681,230,2347,1213,6321,328,3341,6854,1637,1239
2588,511,267,19864,328,1653,95,1387,2996,259,8527,3021,25,75,34,2340
4776,4627,8805,41,1992,1196,1167,6468,3086,30905,231,10954,4808,3552,2120
4420,876,374,1579,10750,2867,643,4178,2682,10877,9279,57356,7350,632,1981,6854
3459,6378,7874,1063,16459,9192,2516,7507,3600,16774,8126,2367,498,435,3724,9700
4351,3540,7549,2964,7322,2502,5181,2127,3848,2887,5866,6247,10881,2769,9238,3080
8793,2207,2650,4178,3352,1543,6321,1179,1550,716,1369,6607,2487,754,11880,3718
11485,8499,6854,14204,1880,10755,4178,2775,3918,648,3161,462,5665,16118,9157
3552,1548,3954,5355,818,5758,10097,2198,2489,17593,690,7550,3825,32877,2285,6495
2432,22411,20900,9860,7507,8074,10809,842,6738,9627,10286,5859,11905,18781,8974,4529
11727,5793,14679,18062,6838,6179,6692,77169,12857,25953,13931,5057,21652,1559,31232
2366,3803,1429,5154,4889,61,182,23679,1219,2736,950,1118,11533,4972,859,2390
5355,8079,5212,6967,4672,4043,1548,12136,16258,32951,2888,3954,5350,6209,8375,2317
8251,12337,4636,8074,4178,2222,4855,3999,730,1604,999,1073,6854,11963,1340,3256
20078,8210,8451,52548,3197,1723,4408,245750,24446,14984,13946,816,4784,117,19218,20791
12414,2333,2526,1515,1197,1287,99581,1821,793,2103,178,2193,124705,571,990
12974,16295,6721,15838,7879,40123,3681,2684,2543,814,4374,5999,40553,338,9445,10025
360913,195700,29693,94018,32841,311415,15376,64629,24117,182309,247900,27688,12414,312064,38586,8276
147035,136602,30049,70458,28333,14114,133349,39242,5697,198471,22993,12334,68478,202992,29185,187811
64241,416175,2433,9401,18446,63009,8472,884,13929,185426,36259,64742
57502,301708,103854,344559,33954,42500,170551,9355,148223,46835,163795,34322,33201,25502,97749,37277
6754,1744,344,15838,1429,2542,7401,7892,2668,1118,3745,343,78,1791,7285,1923
42500,85706,360922,14249,37325,47070,7066,5966,128838,29695,2198,2212,71871,54721,91257,8733
15838,7892,1358,4292,1717,7401,6754,3100,1791,1197,1599,6128,1129,33201,1666,1118
7401,344,1791,7892,1358,227,15838,33201,799,78,604,1686,4292,3729,1118,2855
11341,81630,91906,9851,11745,54592,64648,63780,52624,132784,26121,120864,188331,36266,51810,87846
4349,1088,8974,6760,26103,14123,4629,2354,6413,5917,3534,6754,5954,5542,1645,880
150775,205697,212695,322313,23767,64048,25941,305868,12527,135080,15853,380334,54385,208373,35648
28333,5289,78017,77934,147044,141307,62950,65838,39770,62819,99348,21297,69443,123669,64588,47426
57217,124398,28406,107566,37294,84655,184138,79338,79322,42560,97473,97778,48994,91473,18699,80927
5999,15838,787,1473,7038,14396,2082,1847,16306,7558,20586,521,2668,9445,6615,8568
128433,4537,12232,51007,12983,48099,54965,3671,2295,33785,65605,3875592,131635,10872,12644,82508
195700,368818,360930,281791,6500,32848,147044,43960,397015,94030,27689,18726,232588,68499,63752
245951,549156,57519,1453,4809,484567,146833,606484,3292835,28406,4449244,11060,36150,102083,35472
6545,28333,68461,77603,147046,10696,43598,12336,4323,18440,54212,36672,22459,22475,245988,77934
15317,20914,7072,38358,20793,4373,18487,13394,57195,5703,63721,1085,1965,1069,7216
37517,28502,27772,2030,33203,9369,57525,1085,229262,10243,27329,7179,32977,12232,117178,7028
56953,57525,3679,114255,7966,54965,34541,2754,126412,13394,4456,263179,7028,304,8300,103860
53789,30213,3727,18602,35510,20853,15966,154135,42048,36143,1403,174506,28608,15839,54510,12232
50882,203192,60343,130140,27352,93215,20926,92935,18941,16645,221991,217584,124459,23515,10242
103851,388835,195373,57527,163795,41720,201060,198586,48791,32605,2123,11848,18786,4685,21959,717904
36271,81752,25946,197491,5719,50449,88143,30243,39624,38903,23181,66016,76281,21002,100225,42362
328687,554682,5702,12397,11916,27700,23784,24797,20926,14457,639,53174,2729,59645,56923,23239
20926,53625,328689,29842,15314,14512,23382,35437,25598,23186,25098,43889,18941,56418,21073,18218
1401271,9231335,147054,1815481,73871,38438,320173,747226,21753,1888,1625578,845508,32265,331413
331380,972833,31491,1401536,43854,135006,5030506,138159,208470,47099,5475161,28018,8038,1854603,2092336
39444,95482,3026,15901,110132,2220,39385,3367,2333,96011,58143,32061,45350,26772,49328,13174
2662,17840,3792,70534,21494,1337,1137,4390,9726,5850,4227,4838,7837,698,22609,10963
377788,1163280,209100,989625,460,597444,335,1355730,899277,3875737,250206,690860,1221861,1828566,677958
17244,22645,12878,41020,331,10255,161,25313,10405,4944,5523,5606,2805,49640,206,21728
45837,9560,27772,56806,12233,28502,33960,5253,10909,9146,26563,1322,10243,103864,8560,7016
17050,2812,1862,113456,7512,12588,3103,11869,5769,2457,120655,5529,213,331,260,9601
25762,40209,165726,1006,81042,34121,20188,18536,59363,77687,393445,1108,208288,84317,49112,25839
12882,6801,3218,2030,114267,5384,3679,57541,13397,39112,33164,607077,34541,2284,8464,103865
50403,136299,26983,14227,232677,147057,38924,57227,59498,328703,110819,30057,7986,7681,77847,56970
52489,51351,125785,30902,120358,45943,73437,41368,53108,68012,61374,78970,137501,44069,87926,68088
24457,20914,38931,34129,24763,7221,26563,11273,13087,5953,12546,22813,36697
263145,251933,103865,388836,13999,114271,57546,90409,107254,8253,31755,19120,217599,441734,148223
33855,23386,33412,46010,16962,55975,80202,19248,21208,95300,3481,49390,38958,185804,15922,40318
20650,174511,191626,94922,57227,70919,81651,14013,68532,88154,57104,80441,130376,117258,75346,44542
103007,70595,135379,140216,78650,84969,65343,544429,121794,168701,103816,122526,170400,56785,219283
28469,48570,30951,60642,74230,1378,1788,326439,10243,18619,20406,15241,127014,97704,16630,23434
46007,106500,82753,72357,57781,125145,23386,238957,157411,292442,80150,33413,48084,84456,100058,24943
71925,229266,82137,70919,57547,27774,82949,76042,7812,14178,11058,15056,103867,265070,3816,96823
85503,105257,51487,596752,12058,21757,87051,3875879,534464,80587,167434,7833,64980,737,98297,94941
242654,62970,95511,15158,27084,5110,816452,35124,5127,49940,9275,15889,1344315,307669,11401,6018
1044,964,418,470,73,1742,135,98,54,9,143,239,699,15,185,268
44820,1185,701,711,396,11851,139,2040,448,5603,3531,365,1095,21868,898,215
2273,1482,182,5983,403,241,1067,527,53,2366,951,72,626,1897,976,3494
5535,76095,435,1495,638,7566,506,36,550,13724,9575,42440
2059,6192,4169,8472,244,589,5350,199,3245,248,132697,264,1138,174,695,613
249,25,19,470,65,118,236,311,67,25,210,11,9,104,154,174
589,685,44822,94,853,3793,290,30,3515,701,45,68,14018,714,1817,270
470,311,138,226,190,236,249,215,104,19,373,9493,83,1138,217,25
236,19,104,311,138,31,470,1138,35,9,44,40,226,235,25,96
121,2402,1228,462,201,1007,3827,1609,1111,3123,710,2372,5469,731,955,2802
251,57,224,191,2997,2476,519,67,223,677,404,249,125,264,34,42
1142,3169,2051,12390,1028,517,221,4317,680,967,526,2594,2102,1458,1374
403,202,1381,1385,2273,3765,1191,2180,811,1344,1461,288,1711,3126,838,894
10423,19818,785,8220,5331,1026,42436,4961,7589,1896,4344,5187,2068,5193,463,2434
239,470,35,49,369,1305,89,15,965,348,943,12,67,185,238,114
3210,145,671,5569,616,7890,3873,313,106,4077,1095,106987,9280,473,568,2658
1185,5129,44827,870,175,396,2273,1962,2733,711,365,285,6576,626,14859
358,2772,2062,42,130,4065,1312,7318,77137,143,211111,26,227,2128,167
194,403,2567,2864,2273,114,1601,72,235,152,1110,1112,512,383,8937,1385
770,2606,2531,1299,2140,163,2415,165,1438,269,2240,25,354,39,131
1220,1936,804,450,1138,159,2062,25,4340,2506,713,223,726,671,3671,242
315,2062,261,4205,2340,3873,916,42,1266,165,328,1505,242,11,322,4169
1487,3370,268,1156,8209,10752,643,7422,4239,2064,147,13952,635,470,1993,671
911,2608,1947,1204,1050,3829,758,582,247,359,18306,1870,2229,578,669
4169,6738,3892,2062,132698,1222,3366,4705,20460,432,27,1187,5520,414,230,20705
264,5959,221,6126,134,1049,2125,365,242,1282,121,919,13274,1760,6598,1182
7108,15051,340,483,956,300,639,1312,758,265,417,1427,88,2516,2010,375
758,6343,7110,1758,1614,1602,452,1338,1758,419,586,1191,247,940,3881,1297
20075,462141,2273,27384,353,742,13527,2070,88,13,16616,5930,217,6097
6096,13059,650,20084,1934,1669,217517,1088,474,1462,240135,871,28,126146,44226
1299,1567,257,1222,4034,87,571,129,171,4158,7313,1428,8616,213,3202,203
263,571,81,2315,287,171,15,200,160,1374,145,58,183,58,336,190
14452,23080,38805,43481,48,12673,34,68709,39245,106990,15788,42022,160207,92517,32184
907,604,1074,12272,5,499,6,11957,507,1578,799,515,174,7337,20,971
1462,1125,804,3078,671,1936,244,469,1361,339,523,38,2506,4169,1824,255
478,67,25,6346,407,565,52,1573,1396,233,4300,1018,13,5,8,604
1274,6330,15359,99,10842,986,984,571,1733,8294,38691,47,6428,3395,1192,891
1308,76,39,450,4206,212,261,2063,166,4029,5653,47449,916,58,83,4169
793,2523,4681,214,5397,2274,13317,10429,482,7112,1482,182,523,499,1628,3833
438,522,1223,2276,1590,443,1073,395,484,963,3729,660,1132,2068,2217,908
1051,2607,2744,3688,1482,132,523,652,1223,334,2390,1842,1413
1505,4164,4169,6738,1395,4206,2063,1548,8974,95,665,234,2798,4096,3245
949,452,1178,2691,1849,1623,1501,215,1320,1963,140,3527,952,12089,458,2322
465,5869,4037,7707,10429,430,2472,639,1567,1052,3045,1665,3548,1653,1941,563
2725,442,1141,1606,441,767,388,10516,1137,1036,774,489,676,1130,3810
211,547,409,320,532,30,69,2751,669,192,420,150,8482,2455,482,165
2691,6133,7121,2197,1100,1609,452,5993,4644,15500,3884,1178,2113,2829,4361,1108
1383,4340,3328,430,2064,804,3507,1296,46,465,108,338,4169,6890,115,462
1154,2465,2349,8654,424,88,2083,106998,16489,3562,1236,221,1618,5,2741,2152
2708,6109,27691,1715,5954,795,37619,4271,191,10344,76,3061,44914,8495,4761,383
